Dataset,Synthesizer,Repetition,Authenticity,Coherence,Column Pair Trends,Column Shapes,Coverage,Data Structure,Data Validity,Density,ImpPrecision,ImpRecall,Privacy,output_c1,output_c2,output_clsCoef,output_complex,output_density,output_f1,output_f1v,output_f2,output_f3,output_f4,output_hubs,output_l1,output_l2,output_l3,output_lsc,output_n1,output_n2,output_n3,output_n4,output_t1,output_t2,output_t3,output_t4,Output_IR,Train_IR,Test_IR,IR_Diff,class_sep,flip_y,input_c1,input_c2,input_clsCoef,input_complex,input_density,input_f1,input_f1v,input_f2,input_f3,input_f4,input_hubs,input_l1,input_l2,input_l3,input_lsc,input_n1,input_n2,input_n3,input_n4,input_t1,input_t2,input_t3,input_t4,n_classes,n_clusters_per_class,n_features,n_informative,n_redundant,n_repeated,n_samples,random_state,input_complex_cat,complex_diff
D719,CART,R1,0.3201492537313433,0.989,0.9166788654421864,0.9758480325644504,0.96044776119403,1.0,0.9993215739484398,0.901641791044776,0.9776119402985076,0.9567164179104478,0.6859999999999999,0.0,0.0,0.526,0.364,0.974,0.288,0.137,0.207,0.941,0.88,0.928,0.147,0.087,0.063,0.987,0.06,0.371,0.113,0.059,0.522,0.007,0.005,0.7,0.9881305637982196,0.9705882352941176,0.9879518072289156,0.0173635719347979,2.0,0.1,0.0,0.0,0.502,0.347,0.965,0.267,0.129,0.106,0.938,0.87,0.914,0.155,0.076,0.073,0.988,0.054,0.364,0.102,0.062,0.446,0.007,0.004,0.6,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-low,0.017000000000000015
D719,CART,R2,0.3216417910447761,0.987,0.9198097063899168,0.9741519674355495,0.9649253731343284,1.0,0.9995929443690638,0.9117910447761196,0.9798507462686568,0.9634328358208956,0.6629999999999999,0.0,0.0,0.537,0.372,0.978,0.306,0.143,0.277,0.969,0.91,0.932,0.155,0.089,0.069,0.986,0.06,0.376,0.113,0.052,0.518,0.007,0.005,0.7,0.9822485207100592,0.9705882352941176,0.9879518072289156,0.0173635719347979,2.0,0.1,0.0,0.0,0.502,0.347,0.965,0.267,0.129,0.106,0.938,0.87,0.914,0.155,0.076,0.073,0.988,0.054,0.364,0.102,0.062,0.446,0.007,0.004,0.6,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-low,0.025000000000000022
D719,CART,R3,0.308955223880597,0.987,0.9265473103086476,0.9727951153324288,0.9694029850746269,1.0,0.9995929443690638,0.9032835820895524,0.9761194029850746,0.967910447761194,0.6659999999999999,0.0,0.0,0.544,0.375,0.979,0.321,0.156,0.29,0.969,0.919,0.932,0.174,0.092,0.073,0.987,0.055,0.375,0.113,0.061,0.503,0.007,0.005,0.7,0.9705882352941176,0.9705882352941176,0.9879518072289156,0.0173635719347979,2.0,0.1,0.0,0.0,0.502,0.347,0.965,0.267,0.129,0.106,0.938,0.87,0.914,0.155,0.076,0.073,0.988,0.054,0.364,0.102,0.062,0.446,0.007,0.004,0.6,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-low,0.028000000000000025
D719,TVAE,R1,0.7171641791044776,0.957,0.9179948648759244,0.939687924016282,0.7932835820895522,1.0,1.0,0.503134328358209,0.7388059701492538,0.9156716417910448,0.93,0.0,0.0,0.572,0.326,0.978,0.214,0.082,0.179,0.751,0.701,0.928,0.061,0.065,0.034,0.93,0.05,0.327,0.107,0.026,0.36,0.007,0.006,0.8,0.9793205317577548,0.9705882352941176,0.9879518072289156,0.0173635719347979,2.0,0.1,0.0,0.0,0.502,0.347,0.965,0.267,0.129,0.106,0.938,0.87,0.914,0.155,0.076,0.073,0.988,0.054,0.364,0.102,0.062,0.446,0.007,0.004,0.6,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-low,-0.020999999999999963
D719,TVAE,R2,0.6985074626865672,0.951,0.8968583131183089,0.9372455902306648,0.7947761194029851,1.0,1.0,0.5204477611940299,0.7656716417910447,0.9029850746268656,0.932,0.0,0.0,0.625,0.317,0.986,0.198,0.076,0.136,0.686,0.571,0.939,0.058,0.057,0.031,0.929,0.049,0.323,0.095,0.031,0.363,0.007,0.006,0.8,0.9881305637982196,0.9705882352941176,0.9879518072289156,0.0173635719347979,2.0,0.1,0.0,0.0,0.502,0.347,0.965,0.267,0.129,0.106,0.938,0.87,0.914,0.155,0.076,0.073,0.988,0.054,0.364,0.102,0.062,0.446,0.007,0.004,0.6,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-low,-0.02999999999999997
D719,TVAE,R3,0.7149253731343284,0.957,0.9000396499223547,0.9398236092265944,0.8,1.0,1.0,0.4956716417910448,0.744776119402985,0.905223880597015,0.935,0.001,0.003,0.632,0.339,0.986,0.233,0.088,0.166,0.846,0.759,0.94,0.068,0.072,0.039,0.931,0.049,0.334,0.099,0.039,0.361,0.007,0.006,0.8,0.9280575539568344,0.9705882352941176,0.9879518072289156,0.0173635719347979,2.0,0.1,0.0,0.0,0.502,0.347,0.965,0.267,0.129,0.106,0.938,0.87,0.914,0.155,0.076,0.073,0.988,0.054,0.364,0.102,0.062,0.446,0.007,0.004,0.6,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-low,-0.007999999999999952
D72,CART,R1,0.4238805970149253,0.977,0.8503909130259316,0.9297150610583448,0.9014925373134328,1.0,0.9953867028493892,0.7014925373134329,0.928358208955224,0.9880597014925372,0.7809999999999999,0.006,0.017,0.588,0.371,0.981,0.282,0.141,0.238,0.919,0.749,0.913,0.044,0.093,0.069,0.97,0.081,0.382,0.158,0.06,0.609,0.03,0.024,0.8,0.8306010928961749,0.9252873563218392,0.896551724137931,-0.028735632183908,2.0,0.2,0.001,0.003,0.581,0.367,0.973,0.266,0.144,0.106,0.916,0.788,0.915,0.139,0.093,0.069,0.976,0.087,0.397,0.173,0.084,0.606,0.03,0.021,0.7,2.0,2.0,10.0,2.0,2.0,0.0,500.0,42.0,medium-low,0.0040000000000000036
D72,CART,R2,0.226865671641791,0.977,0.8435309096298749,0.9378561736770692,0.964179104477612,1.0,0.9943012211668928,1.1044776119402986,0.982089552238806,0.9611940298507464,0.573,0.006,0.017,0.62,0.365,0.983,0.271,0.127,0.302,0.925,0.663,0.925,0.036,0.104,0.078,0.96,0.081,0.377,0.14,0.075,0.484,0.03,0.024,0.8,0.8306010928961749,0.9252873563218392,0.896551724137931,-0.028735632183908,2.0,0.2,0.001,0.003,0.581,0.367,0.973,0.266,0.144,0.106,0.916,0.788,0.915,0.139,0.093,0.069,0.976,0.087,0.397,0.173,0.084,0.606,0.03,0.021,0.7,2.0,2.0,10.0,2.0,2.0,0.0,500.0,42.0,medium-low,-0.0020000000000000018
D72,CART,R3,0.2567164179104477,0.975,0.8554519837520415,0.9294436906377204,0.9761194029850746,1.0,0.9956580732700137,1.0,0.9850746268656716,0.9432835820895522,0.612,0.002,0.006,0.629,0.361,0.986,0.272,0.132,0.301,0.869,0.725,0.931,0.042,0.081,0.06,0.966,0.075,0.372,0.14,0.072,0.543,0.03,0.021,0.7,0.8926553672316384,0.9252873563218392,0.896551724137931,-0.028735632183908,2.0,0.2,0.001,0.003,0.581,0.367,0.973,0.266,0.144,0.106,0.916,0.788,0.915,0.139,0.093,0.069,0.976,0.087,0.397,0.173,0.084,0.606,0.03,0.021,0.7,2.0,2.0,10.0,2.0,2.0,0.0,500.0,42.0,medium-low,-0.006000000000000005
D72,TVAE,R1,0.573134328358209,0.957,0.8087818957657026,0.9088195386702848,0.9164179104477612,1.0,1.0,0.8101492537313432,0.8656716417910447,0.8507462686567164,0.8220000000000001,0.006,0.017,0.711,0.334,0.983,0.139,0.064,0.213,0.89,0.743,0.92,0.016,0.051,0.027,0.901,0.042,0.341,0.081,0.039,0.316,0.03,0.024,0.8,0.8306010928961749,0.9252873563218392,0.896551724137931,-0.028735632183908,2.0,0.2,0.001,0.003,0.581,0.367,0.973,0.266,0.144,0.106,0.916,0.788,0.915,0.139,0.093,0.069,0.976,0.087,0.397,0.173,0.084,0.606,0.03,0.021,0.7,2.0,2.0,10.0,2.0,2.0,0.0,500.0,42.0,medium-low,-0.032999999999999974
D72,TVAE,R2,0.6447761194029851,0.959,0.8099774373369977,0.8993215739484396,0.8835820895522388,1.0,1.0,0.6459701492537314,0.8865671641791045,0.9223880597014924,0.905,0.018,0.049,0.672,0.332,0.979,0.175,0.078,0.122,0.812,0.615,0.898,0.023,0.063,0.027,0.944,0.046,0.36,0.081,0.054,0.43,0.03,0.024,0.8,0.7268041237113402,0.9252873563218392,0.896551724137931,-0.028735632183908,2.0,0.2,0.001,0.003,0.581,0.367,0.973,0.266,0.144,0.106,0.916,0.788,0.915,0.139,0.093,0.069,0.976,0.087,0.397,0.173,0.084,0.606,0.03,0.021,0.7,2.0,2.0,10.0,2.0,2.0,0.0,500.0,42.0,medium-low,-0.034999999999999976
D72,TVAE,R3,0.6746268656716418,0.961,0.7905019120883786,0.9017639077340572,0.844776119402985,1.0,1.0,0.6053731343283583,0.8029850746268656,0.9492537313432836,0.89,0.027,0.073,0.827,0.335,0.991,0.142,0.066,0.167,0.794,0.621,0.931,0.027,0.051,0.027,0.896,0.04,0.344,0.081,0.042,0.373,0.03,0.024,0.8,0.675,0.9252873563218392,0.896551724137931,-0.028735632183908,2.0,0.2,0.001,0.003,0.581,0.367,0.973,0.266,0.144,0.106,0.916,0.788,0.915,0.139,0.093,0.069,0.976,0.087,0.397,0.173,0.084,0.606,0.03,0.021,0.7,2.0,2.0,10.0,2.0,2.0,0.0,500.0,42.0,medium-low,-0.03199999999999997
D720,CART,R1,0.4186567164179104,0.987,0.9222897660278376,0.9724559023066486,0.9365671641791044,1.0,0.9991858887381274,0.7540298507462687,0.9492537313432836,0.9761194029850746,0.7240000000000001,0.001,0.003,0.539,0.416,0.976,0.418,0.218,0.44,0.98,0.928,0.92,0.237,0.137,0.132,0.993,0.097,0.404,0.183,0.136,0.701,0.007,0.005,0.7,0.9252873563218392,0.9793205317577548,0.9584569732937686,-0.0208635584639862,2.0,0.2,0.0,0.0,0.489,0.401,0.962,0.379,0.208,0.196,0.978,0.939,0.909,0.25,0.134,0.119,0.995,0.118,0.405,0.231,0.128,0.657,0.007,0.005,0.7,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-high,0.014999999999999958
D720,CART,R2,0.317910447761194,0.988,0.9204611107596592,0.969742198100407,0.9671641791044776,1.0,0.9992537313432835,0.8958208955223881,0.967910447761194,0.9671641791044776,0.653,0.001,0.004,0.5,0.4,0.969,0.395,0.205,0.354,0.966,0.909,0.912,0.215,0.141,0.113,0.992,0.086,0.398,0.172,0.112,0.649,0.007,0.005,0.7,0.9142857142857144,0.9793205317577548,0.9584569732937686,-0.0208635584639862,2.0,0.2,0.0,0.0,0.489,0.401,0.962,0.379,0.208,0.196,0.978,0.939,0.909,0.25,0.134,0.119,0.995,0.118,0.405,0.231,0.128,0.657,0.007,0.005,0.7,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-high,-0.0010000000000000009
D720,CART,R3,0.3126865671641791,0.991,0.9280751547712914,0.9698778833107192,0.9626865671641792,1.0,0.9989823609226596,0.8789552238805971,0.9738805970149254,0.9708955223880597,0.6609999999999999,0.002,0.005,0.5,0.405,0.968,0.42,0.226,0.315,0.961,0.925,0.901,0.257,0.15,0.119,0.993,0.093,0.402,0.169,0.104,0.697,0.007,0.005,0.7,0.9088319088319088,0.9793205317577548,0.9584569732937686,-0.0208635584639862,2.0,0.2,0.0,0.0,0.489,0.401,0.962,0.379,0.208,0.196,0.978,0.939,0.909,0.25,0.134,0.119,0.995,0.118,0.405,0.231,0.128,0.657,0.007,0.005,0.7,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-high,0.0040000000000000036
D720,TVAE,R1,0.6888059701492537,0.957,0.887645132258553,0.9419267299864312,0.8283582089552238,1.0,1.0,0.5811940298507464,0.7791044776119403,0.8873134328358209,0.903,0.0,0.001,0.542,0.334,0.97,0.23,0.089,0.147,0.896,0.757,0.867,0.069,0.068,0.034,0.946,0.051,0.347,0.108,0.043,0.379,0.007,0.006,0.8,0.9619326500732064,0.9793205317577548,0.9584569732937686,-0.0208635584639862,2.0,0.2,0.0,0.0,0.489,0.401,0.962,0.379,0.208,0.196,0.978,0.939,0.909,0.25,0.134,0.119,0.995,0.118,0.405,0.231,0.128,0.657,0.007,0.005,0.7,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-high,-0.067
D720,TVAE,R2,0.6940298507462687,0.959,0.8806501523213244,0.9362279511533242,0.7947761194029851,1.0,1.0,0.5617910447761194,0.7656716417910447,0.9082089552238806,0.91,0.0,0.0,0.56,0.342,0.975,0.242,0.093,0.172,0.847,0.761,0.936,0.068,0.079,0.047,0.952,0.055,0.35,0.109,0.043,0.422,0.007,0.006,0.8,0.9734904270986744,0.9793205317577548,0.9584569732937686,-0.0208635584639862,2.0,0.2,0.0,0.0,0.489,0.401,0.962,0.379,0.208,0.196,0.978,0.939,0.909,0.25,0.134,0.119,0.995,0.118,0.405,0.231,0.128,0.657,0.007,0.005,0.7,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-high,-0.059
D720,TVAE,R3,0.6970149253731344,0.964,0.8837945170633618,0.9388738127544098,0.8201492537313433,1.0,1.0,0.5701492537313433,0.7753731343283582,0.9149253731343284,0.921,0.0,0.001,0.686,0.361,0.991,0.253,0.098,0.187,0.908,0.837,0.961,0.071,0.084,0.042,0.965,0.063,0.364,0.128,0.058,0.437,0.007,0.006,0.8,0.95906432748538,0.9793205317577548,0.9584569732937686,-0.0208635584639862,2.0,0.2,0.0,0.0,0.489,0.401,0.962,0.379,0.208,0.196,0.978,0.939,0.909,0.25,0.134,0.119,0.995,0.118,0.405,0.231,0.128,0.657,0.007,0.005,0.7,2.0,2.0,10.0,4.0,2.0,0.0,2000.0,123.0,medium-high,-0.040000000000000036
D721,CART,R1,0.1656716417910447,0.987,0.9169898377995964,0.9744491826581376,0.9253731343283582,1.0,0.9990405117270792,0.7638805970149255,0.9611940298507464,0.9216417910447762,0.322,0.0,0.001,0.777,0.228,0.999,0.067,0.021,0.0,0.005,0.0,0.995,0.0,0.0,0.0,0.727,0.001,0.301,0.001,0.0,0.231,0.015,0.013,0.85,0.950509461426492,0.9851851851851852,0.9701492537313432,-0.0150359314538418,2.0,0.0,0.0,0.0,0.771,0.224,0.991,0.045,0.018,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.689,0.0,0.331,0.0,0.0,0.281,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.0040000000000000036
D721,CART,R2,0.0619402985074626,0.988,0.8987581909945342,0.9722459132906892,0.98955223880597,1.0,0.999182658137882,1.1334328358208956,0.9865671641791044,0.9171641791044776,0.179,0.0,0.001,0.764,0.227,0.999,0.069,0.021,0.0,0.022,0.0,0.994,0.0,0.0,0.0,0.738,0.0,0.301,0.0,0.0,0.213,0.015,0.013,0.85,0.950509461426492,0.9851851851851852,0.9701492537313432,-0.0150359314538418,2.0,0.0,0.0,0.0,0.771,0.224,0.991,0.045,0.018,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.689,0.0,0.331,0.0,0.0,0.281,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.0030000000000000027
D721,CART,R3,0.0656716417910447,0.988,0.9305725489763538,0.97135749822317,0.9843283582089551,1.0,0.9992181947405828,1.1474626865671642,0.9925373134328358,0.928358208955224,0.194,0.0,0.001,0.759,0.227,0.999,0.065,0.02,0.0,0.01,0.0,0.993,0.0,0.0,0.0,0.731,0.0,0.302,0.0,0.0,0.226,0.015,0.013,0.85,0.950509461426492,0.9851851851851852,0.9701492537313432,-0.0150359314538418,2.0,0.0,0.0,0.0,0.771,0.224,0.991,0.045,0.018,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.689,0.0,0.331,0.0,0.0,0.281,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.0030000000000000027
D721,TVAE,R1,0.4559701492537313,0.971,0.8836176217681286,0.8981876332622603,0.9014925373134328,1.0,1.0,1.0217910447761194,0.8858208955223881,0.7111940298507463,0.737,0.0,0.0,0.818,0.258,0.994,0.04,0.016,0.024,0.46,0.225,0.941,0.005,0.004,0.004,0.716,0.005,0.329,0.01,0.006,0.206,0.015,0.013,0.85,0.9970193740685545,0.9851851851851852,0.9701492537313432,-0.0150359314538418,2.0,0.0,0.0,0.0,0.771,0.224,0.991,0.045,0.018,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.689,0.0,0.331,0.0,0.0,0.281,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.034
D721,TVAE,R2,0.4559701492537313,0.969,0.903280711909214,0.8955934612651032,0.9567164179104478,1.0,1.0,0.9688059701492536,0.8544776119402985,0.826865671641791,0.736,0.001,0.002,0.762,0.24,0.99,0.033,0.013,0.031,0.251,0.0,0.932,0.001,0.001,0.0,0.773,0.002,0.335,0.003,0.001,0.275,0.015,0.013,0.85,0.9448476052249636,0.9851851851851852,0.9701492537313432,-0.0150359314538418,2.0,0.0,0.0,0.0,0.771,0.224,0.991,0.045,0.018,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.689,0.0,0.331,0.0,0.0,0.281,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.015999999999999986
D721,TVAE,R3,0.4395522388059701,0.968,0.887006090326058,0.8988983653162756,0.9455223880597016,1.0,1.0,0.9856716417910448,0.8776119402985074,0.8335820895522388,0.727,0.0,0.001,0.757,0.292,0.991,0.037,0.015,0.08,0.678,0.46,0.948,0.002,0.001,0.0,0.866,0.004,0.341,0.006,0.001,0.36,0.015,0.013,0.85,0.9619326500732064,0.9851851851851852,0.9701492537313432,-0.0150359314538418,2.0,0.0,0.0,0.0,0.771,0.224,0.991,0.045,0.018,0.0,0.0,0.0,0.935,0.0,0.0,0.0,0.689,0.0,0.331,0.0,0.0,0.281,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.06799999999999998
D722,CART,R1,0.1492537313432835,0.987,0.9288835495563308,0.9695451314854302,0.9402985074626866,1.0,0.9990405117270788,0.8308955223880597,0.9701492537313432,0.9455223880597016,0.314,0.0,0.0,0.775,0.277,0.999,0.082,0.031,0.058,0.597,0.024,0.991,0.019,0.008,0.011,0.901,0.007,0.335,0.013,0.011,0.351,0.015,0.013,0.85,0.9881305637982196,0.9793205317577548,0.9701492537313432,-0.0091712780264114,2.0,0.01,0.0,0.0,0.821,0.269,0.995,0.054,0.023,0.02,0.44,0.002,0.958,0.009,0.006,0.004,0.853,0.004,0.368,0.007,0.006,0.514,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.008000000000000007
D722,CART,R2,0.0664179104477612,0.987,0.923611838057832,0.9694029850746269,0.9888059701492538,1.0,0.9987562189054726,1.176268656716418,0.9888059701492538,0.9126865671641792,0.19,0.0,0.0,0.763,0.267,0.999,0.073,0.027,0.069,0.504,0.0,0.991,0.009,0.005,0.006,0.869,0.004,0.328,0.007,0.004,0.331,0.015,0.013,0.85,1.0,0.9793205317577548,0.9701492537313432,-0.0091712780264114,2.0,0.01,0.0,0.0,0.821,0.269,0.995,0.054,0.023,0.02,0.44,0.002,0.958,0.009,0.006,0.004,0.853,0.004,0.368,0.007,0.006,0.514,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,-0.0020000000000000018
D722,CART,R3,0.067910447761194,0.988,0.9217395766091756,0.9699360341151384,0.9888059701492538,1.0,0.9990405117270788,1.1980597014925374,0.9940298507462688,0.9171641791044776,0.189,0.0,0.0,0.763,0.269,0.999,0.078,0.03,0.046,0.51,0.0,0.988,0.017,0.008,0.013,0.886,0.005,0.331,0.008,0.006,0.354,0.015,0.013,0.85,0.9881305637982196,0.9793205317577548,0.9701492537313432,-0.0091712780264114,2.0,0.01,0.0,0.0,0.821,0.269,0.995,0.054,0.023,0.02,0.44,0.002,0.958,0.009,0.006,0.004,0.853,0.004,0.368,0.007,0.006,0.514,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.0
D722,TVAE,R1,0.4746268656716418,0.966,0.910127010495368,0.914356787491116,0.9134328358208956,1.0,1.0,1.0595522388059704,0.8932835820895523,0.6940298507462687,0.735,0.0,0.0,0.821,0.278,0.995,0.047,0.015,0.031,0.724,0.371,0.953,0.002,0.004,0.002,0.727,0.005,0.332,0.008,0.007,0.187,0.015,0.013,0.85,0.9881305637982196,0.9793205317577548,0.9701492537313432,-0.0091712780264114,2.0,0.01,0.0,0.0,0.821,0.269,0.995,0.054,0.023,0.02,0.44,0.002,0.958,0.009,0.006,0.004,0.853,0.004,0.368,0.007,0.006,0.514,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.009000000000000008
D722,TVAE,R2,0.4686567164179104,0.963,0.8728001453582088,0.9120469083155652,0.9514925373134328,1.0,1.0,0.9834328358208956,0.8917910447761194,0.8111940298507463,0.759,0.0,0.0,0.747,0.268,0.989,0.059,0.019,0.083,0.513,0.187,0.938,0.01,0.012,0.004,0.811,0.015,0.352,0.029,0.009,0.246,0.015,0.013,0.85,0.9793205317577548,0.9793205317577548,0.9701492537313432,-0.0091712780264114,2.0,0.01,0.0,0.0,0.821,0.269,0.995,0.054,0.023,0.02,0.44,0.002,0.958,0.009,0.006,0.004,0.853,0.004,0.368,0.007,0.006,0.514,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,-0.0010000000000000009
D722,TVAE,R3,0.4708955223880597,0.965,0.8839681954866179,0.9101990049751244,0.9567164179104478,1.0,1.0,1.0479104477611942,0.8902985074626866,0.8119402985074626,0.753,0.001,0.003,0.803,0.281,0.994,0.051,0.016,0.046,0.68,0.5,0.944,0.001,0.003,0.0,0.707,0.005,0.331,0.011,0.003,0.213,0.015,0.013,0.85,0.9280575539568344,0.9793205317577548,0.9701492537313432,-0.0091712780264114,2.0,0.01,0.0,0.0,0.821,0.269,0.995,0.054,0.023,0.02,0.44,0.002,0.958,0.009,0.006,0.004,0.853,0.004,0.368,0.007,0.006,0.514,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,low,0.01200000000000001
D723,CART,R1,0.1537313432835821,0.986,0.9072968964858498,0.9692963752665243,0.9447761194029852,1.0,0.9986140724946696,0.8008955223880599,0.9619402985074628,0.9440298507462688,0.307,0.001,0.001,0.75,0.371,0.999,0.169,0.08,0.089,0.937,0.839,0.985,0.121,0.059,0.054,0.987,0.04,0.387,0.07,0.046,0.672,0.015,0.013,0.85,0.9476744186046512,0.9822485207100592,0.9411764705882352,-0.0410720501218239,2.0,0.1,0.0,0.0,0.822,0.39,0.995,0.167,0.087,0.054,0.953,0.88,0.948,0.151,0.06,0.059,0.988,0.062,0.436,0.124,0.056,0.919,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,medium-high,-0.019000000000000017
D723,CART,R2,0.0761194029850746,0.987,0.9202558774558988,0.9686922530206112,0.9902985074626866,1.0,0.999218194740583,1.1601492537313431,0.9925373134328358,0.926865671641791,0.1959999999999999,0.0,0.001,0.802,0.37,0.999,0.171,0.081,0.089,0.881,0.813,0.996,0.117,0.057,0.054,0.985,0.04,0.384,0.063,0.054,0.665,0.015,0.013,0.85,0.9562043795620438,0.9822485207100592,0.9411764705882352,-0.0410720501218239,2.0,0.1,0.0,0.0,0.822,0.39,0.995,0.167,0.087,0.054,0.953,0.88,0.948,0.151,0.06,0.059,0.988,0.062,0.436,0.124,0.056,0.919,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,medium-high,-0.020000000000000018
D723,CART,R3,0.0701492537313432,0.987,0.9322740308827412,0.9702914001421464,0.9902985074626866,1.0,0.9992537313432838,1.240597014925373,0.9917910447761196,0.9149253731343284,0.1929999999999999,0.0,0.0,0.782,0.372,0.999,0.173,0.082,0.108,0.946,0.81,0.996,0.117,0.057,0.054,0.984,0.044,0.387,0.075,0.043,0.646,0.015,0.013,0.85,0.976401179941003,0.9822485207100592,0.9411764705882352,-0.0410720501218239,2.0,0.1,0.0,0.0,0.822,0.39,0.995,0.167,0.087,0.054,0.953,0.88,0.948,0.151,0.06,0.059,0.988,0.062,0.436,0.124,0.056,0.919,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,medium-high,-0.018000000000000016
D723,TVAE,R1,0.4253731343283582,0.971,0.8870877797316532,0.910092395167022,0.946268656716418,1.0,1.0,1.157761194029851,0.9067164179104478,0.7082089552238806,0.695,0.001,0.001,0.768,0.346,0.991,0.084,0.034,0.081,0.86,0.714,0.939,0.036,0.027,0.022,0.966,0.029,0.406,0.06,0.022,0.701,0.015,0.013,0.85,0.9476744186046512,0.9822485207100592,0.9411764705882352,-0.0410720501218239,2.0,0.1,0.0,0.0,0.822,0.39,0.995,0.167,0.087,0.054,0.953,0.88,0.948,0.151,0.06,0.059,0.988,0.062,0.436,0.124,0.056,0.919,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,medium-high,-0.04400000000000004
D723,TVAE,R2,0.4850746268656716,0.972,0.8852909823126315,0.909275053304904,0.9619402985074628,1.0,1.0,1.0074626865671643,0.8835820895522388,0.8201492537313433,0.767,0.004,0.012,0.806,0.326,0.994,0.067,0.027,0.098,0.783,0.622,0.961,0.029,0.019,0.007,0.931,0.018,0.383,0.037,0.011,0.495,0.015,0.013,0.85,0.8559556786703602,0.9822485207100592,0.9411764705882352,-0.0410720501218239,2.0,0.1,0.0,0.0,0.822,0.39,0.995,0.167,0.087,0.054,0.953,0.88,0.948,0.151,0.06,0.059,0.988,0.062,0.436,0.124,0.056,0.919,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,medium-high,-0.064
D723,TVAE,R3,0.4492537313432835,0.971,0.8869466485591037,0.9157427149964464,0.9619402985074628,1.0,1.0,1.121492537313433,0.8805970149253731,0.8238805970149253,0.731,0.0,0.0,0.726,0.343,0.988,0.094,0.039,0.063,0.812,0.704,0.941,0.049,0.034,0.026,0.959,0.025,0.404,0.052,0.027,0.733,0.015,0.013,0.85,0.9851851851851852,0.9822485207100592,0.9411764705882352,-0.0410720501218239,2.0,0.1,0.0,0.0,0.822,0.39,0.995,0.167,0.087,0.054,0.953,0.88,0.948,0.151,0.06,0.059,0.988,0.062,0.436,0.124,0.056,0.919,0.015,0.012,0.8,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,medium-high,-0.046999999999999986
D724,CART,R1,0.1425373134328358,0.986,0.9466107227639488,0.9688343994314144,0.96044776119403,1.0,0.9992892679459844,0.8462686567164179,0.9753731343283584,0.9440298507462688,0.2909999999999999,0.001,0.003,0.791,0.416,0.999,0.317,0.172,0.244,0.968,0.914,0.996,0.223,0.113,0.112,0.992,0.067,0.401,0.114,0.101,0.737,0.015,0.013,0.85,0.9280575539568344,0.9476744186046512,0.907514450867052,-0.0401599677375991,2.0,0.2,0.001,0.001,0.823,0.428,0.995,0.275,0.154,0.135,0.996,0.944,0.966,0.229,0.105,0.09,0.995,0.107,0.454,0.202,0.099,0.978,0.015,0.013,0.85,2.0,1.0,20.0,2.0,2.0,0.0,2000.0,123.0,high,-0.01200000000000001
